game_id,format,player_id,player_rating,opening_name,book_moves,turns,result,rating_difference
ND68cHO6,Blitz,smartguy101,1025,Elephant Gambit,4,31,Lost,-713
1fDJ7N8j,Classical,smartguy101,1044,Russian Game: Three Knights Game,5,35,Lost,-86
BhFsUnIo,Classical,thiagobezerra,1492,Hippopotamus Defense #2,2,27,Won,445
bm0lTBKz,Rapid,siakhatar_gh,1329,Trompowsky Attack: Classical Defense,4,50,Won,-6
bl1lsXgi,Rapid,shahrooz888,1826,Queen's Pawn Game: Chigorin Variation,4,83,Lost,505
VEnuGQic,Classical,mukarim,1375,Ruy Lopez: Bird Variation,6,71,Lost,376
XjKzN7Dw,Rapid,thechuff,1324,King's Gambit Declined |  Petrov's Defense,4,55,Lost,65
yoJGUIA6,Rapid,thechuff,1459,Queen's Gambit Refused: Chigorin Defense #2,5,57,Lost,277
4uVuAX6p,Blitz,minutillo,1110,French Defense: Marshall Variation,6,27,Lost,-318
VyJYPJrR,Rapid,thechuff,1318,Queen's Pawn Game: Colle System,5,32,Won,32
LgARjU27,Blitz,danielomarto,1303,Vienna Game,3,102,Won,-271
bsNtVlzo,Blitz,reysalomon,1022,Scandinavian Defense,2,69,Lost,-478
toDfcusf,Rapid,crixin,1196,Horwitz Defense,2,75,Lost,-118
Qp7fD51q,Rapid,crixin,1191,French Defense: Normal Variation,3,94,Won,195
qWQ8DsLZ,Rapid,dbercaw,1002,King's Pawn Game: Leonardis Variation,3,45,Lost,-183
KuWN4iCa,Rapid,crixin,1179,French Defense: King's Indian Attack,3,70,Won,170
i8clwVfc,Classical,kanep,1265,Barnes Defense,2,56,Won,78
7yttv6uY,Classical,crixin,1201,French Defense: Knight Variation,3,95,Lost,94
xHDGKgIo,Classical,crixin,1187,French Defense: Baeuerle Gambit,4,60,Won,-120
7jHTw89E,Classical,draconikus,1299,Mieses Opening,1,50,Won,105
juDrvNZb,Rapid,crixin,1203,French Defense: Normal Variation,3,79,Lost,-84
1y4rqqSf,Rapid,crixin,1202,French Defense: King's Indian Attack,3,82,Won,155
57p1mAFW,Rapid,dimitrapdm,1041,Queen's Pawn Game: Colle System |  Anti-Colle,6,130,Won,-176
DftJJeIP,Rapid,crixin,1205,French Defense: Classical Variation |  Steinitz Variation,7,66,Won,-48
Knp8kIlz,Rapid,raacheed,1359,Van't Kruijs Opening,1,82,Won,147
tfmoVlG7,Rapid,crixin,1201,French Defense #2,2,24,Won,7
5emzRJpL,Rapid,crixin,1208,French Defense: Knight Variation,3,69,Lost,-148
uOVEO3J7,Classical,yefi,1359,Queen's Pawn Game: Mason Attack,3,62,Won,145
2ORYQfVt,Classical,crixin,1222,Nimzowitsch Defense: Mikenas Variation,4,57,Lost,-130
ixKlWhB9,Classical,yefi,1368,Queen's Pawn Game: Mason Attack,3,15,Lost,162
mqwohwBY,Classical,crixin,1214,French Defense: Normal Variation,3,65,Lost,-92
ziPuGydD,Classical,ladynorth,1297,Englund Gambit Declined |  Reversed Krebs,4,42,Won,74
kUlT5BmQ,Classical,ochko_losya,1175,Torre Attack #2,3,35,Lost,-37
zEBOHZqK,Classical,baburao,1393,Van't Kruijs Opening,1,30,Won,175
8yKlcwcP,Classical,crixin,1224,Horwitz Defense,2,56,Lost,-162
7grxDnlZ,Classical,crixin,1239,French Defense #2,2,49,Lost,-76
PHnPqIYg,Classical,crixin,1249,French Defense: Knight Variation,3,35,Lost,-15
BcGAljGd,Classical,asilda,1343,Queen's Pawn Game #2,3,60,Won,86
Jy4sb1lh,Classical,burstoutlaughing,1242,Van't Kruijs Opening,1,96,Won,-22
oqhAssXU,Classical,crixin,1272,Horwitz Defense,2,33,Lost,-80
FBABnE9A,Classical,lfilipio,1342,Queen's Pawn Game,2,22,Won,61
EDbv1LZH,Classical,crixin,1267,French Defense: Mediterranean Defense,4,82,Won,-64
DXsgPGQB,Classical,crixin,1251,French Defense: Knight Variation,3,18,Won,-129
9GIc1NzJ,Classical,crixin,1246,French Defense: King's Indian Attack,3,14,Won,223
CeQaWCx5,Classical,m-gibellato,1047,Queen's Pawn Game: Chigorin Variation,3,123,Lost,-193
lVWRWEB7,Classical,crixin,1251,Pirc Defense #4,2,81,Lost,18
Ukex6RBa,Classical,crixin,1237,French Defense: La Bourdonnais Variation,3,80,Won,-209
BJjDxmNJ,Classical,axouu,1357,Dutch Defense,2,56,Won,114
B7YastXb,Classical,crixin,1229,French Defense: Queen's Knight,3,42,Won,-76
DCaHHi8g,Classical,thesneakyolive,1316,English Defense #2,2,69,Lost,101
2HN2z2wp,Classical,crixin,1224,French Defense: Normal Variation,3,69,Lost,-57
3TqNBLSH,Classical,thesneakyolive,1337,Van't Kruijs Opening,1,63,Lost,128
PgrQhxmi,Classical,crixin,1217,French Defense: Normal Variation,3,57,Lost,-80
pWmrzGkO,Classical,thesneakyolive,1375,Queen's Pawn Game: Veresov Attack |  Classical Defense,7,65,Lost,173
ECMNZyY1,Classical,crixin,1208,French Defense: Mediterranean Defense,4,39,Lost,-122
TmFtzKrK,Classical,gambo-fett,1282,Trompowsky Attack,3,62,Won,65
Hlu1wEd2,Rapid,bauss54,2056,Queen's Pawn Game: London System,5,95,Lost,54
RYOLd3Tq,Rapid,carlosmagalis99,1778,Queen's Pawn Game: Zukertort Variation,3,51,Lost,-219
7wJ2Tpi4,Rapid,darby74,1931,Queen's Pawn Game: London System,5,86,Lost,-57
ekD0fldb,Rapid,sergeypolozhiev,2001,Bishop's Opening,3,33,Lost,85
CluJF0x8,Blitz,sergeypolozhiev,2007,Scotch Game: Scotch Gambit,7,81,Lost,-187
r9TO5XHS,Blitz,nahuelam,2188,London System,5,72,Won,175
c7J5uoW2,Rapid,sergeypolozhiev,2036,Queen's Pawn Game: Zukertort Variation,3,100,Lost,26
ubi5igiA,Blitz,richardzorgi,1492,Queen's Pawn Game: Zukertort Variation,3,29,Lost,-543
NzeYv6ft,Blitz,bobficher1981,2057,Modern Defense,2,80,Won,11
8XT0CJsq,Blitz,sergeypolozhiev,2057,Richter-Veresov Attack #2,6,53,Lost,11
Ude8WyHm,Blitz,sergeypolozhiev,2048,Queen's Gambit Accepted,4,69,Won,54
ENz8Bz5P,Blitz,lp_oli,1268,Indian Game: London System,5,135,Lost,-779
YruQrX5U,Blitz,handuk86,2155,Queen's Pawn Game: Chigorin Variation,4,88,Won,100
LNQ7uP4Z,Blitz,sergeypolozhiev,2044,Ruy Lopez: Cozio Defense,6,72,Won,-6
a3eZgNtS,Blitz,edshanty7,2002,Old Benoni Defense,2,67,Lost,-32
QSnaNJ76,Rapid,cielpaiva,2011,Horwitz Defense,2,136,Won,-35
wyaK4EdL,Rapid,sergeypolozhiev,2044,Giuoco Piano,6,221,Draw,-67
1AbHlrHu,Rapid,fantasticthinking,2089,Indian Game: Spielmann-Indian,4,48,Won,35
SCeZnNQa,Rapid,sergeypolozhiev,2065,Scandinavian Defense: Mieses-Kotroc Variation,4,33,Lost,2
qV8JZBEt,Rapid,sergeypolozhiev,2058,Italian Game: Classical Variation #2,7,62,Won,152
Fcm279Mj,Rapid,realcs,1950,Indian Game: London System,5,33,Lost,-100
y6B8Xhhf,Rapid,sergeypolozhiev,2040,Ruy Lopez: Cozio Defense,6,168,Won,37
ck8oEjPq,Rapid,bobc,2066,London System,5,103,Draw,26
xwNLa4yM,Blitz,sergeypolozhiev,2031,Giuoco Piano,6,44,Lost,-297
618dFq0q,Blitz,sp247,2324,London System,5,40,Won,289
C4m0Zl3c,Rapid,sergeypolozhiev,2024,Scotch Game,7,156,Won,19
bkg36N9k,Rapid,mateochess,2004,Queen's Pawn Game: London System,5,126,Draw,-21
9IhjXRxd,Rapid,surajsahu01,2054,Queen's Pawn Game: London System,5,89,Won,18
o7AQGiYV,Rapid,sergeypolozhiev,2047,Italian Game: Classical Variation #2,7,15,Lost,3
2gk8bkUO,Rapid,sergeypolozhiev,2032,Scandinavian Defense: Mieses-Kotroc Variation,4,168,Won,-111
lR6jGLig,Blitz,kianov95,1950,London System,5,48,Won,-96
Q9nyAgzy,Rapid,jamie_f,1934,Indian Game: Spielmann-Indian,4,141,Lost,-104
XeBfBz0A,Classical,sergeypolozhiev,2046,Queen's Gambit Accepted: Old Variation,5,125,Lost,-105
E59yzkI5,Rapid,sergeypolozhiev,2055,Scandinavian Defense: Mieses-Kotroc Variation,4,55,Lost,-65
w5GtFsmU,Rapid,basillio88,1968,Queen's Pawn Game: London System,5,129,Won,-102
txoVrQgu,Rapid,sergey12345,2082,Queen's Pawn,1,130,Won,1
TwKXMvNX,Rapid,dhernandez101,1430,King's Pawn Game: Leonardis Variation,3,32,Won,23
267g7xQn,Rapid,spencer23,1419,Italian Game,5,117,Lost,1
CgkXrIqa,Rapid,dhernandez101,1416,Ponziani Opening: Jaenisch Counterattack,6,56,Won,467
gh5TuHkm,Bullet,werill,1481,Italian Game: Giuoco Pianissimo,7,103,Lost,79
0WN5Dru2,Bullet,dhernandez101,1412,Queen's Pawn Game: Mason Attack,3,83,Lost,-59
QONP2drS,Rapid,zbinladen,1250,Goldsmith Defense,2,52,Won,-180
NoaKz2AP,Rapid,dhernandez101,1440,King's Knight Opening: Normal Variation,4,69,Lost,80
6wHe7HSY,Blitz,kingciro,1216,Alekhine Defense: Brooklyn Variation,4,27,Lost,-219
N0o4EuDt,Blitz,marathoner11,1187,Italian Game: Two Knights Defense |  Knight Attack,7,9,Lost,-243
h18rXlol,Classical,dhernandez101,1452,Four Knights Game: Gunsberg Variation,7,147,Lost,462
OzJIZf0G,Blitz,dhernandez101,1449,Four Knights Game: Italian Variation,7,42,Won,345
gWmiZHoB,Classical,vladomir287,1316,French Defense: Knight Variation,3,61,Lost,-125
oIoPcbix,Rapid,musel,1373,Philidor Defense #3,5,45,Lost,-51
PiXUPETv,Rapid,pantrohf,1319,Alekhine Defense: Mokele Mbembe,4,49,Lost,-96
x0P6VdqJ,Classical,quickben16,1255,French Defense: Knight Variation,3,28,Lost,-153
MVPnQNS8,Classical,dhernandez101,1401,Russian Game: Urusov Gambit,5,43,Won,139
IgptBeRL,Classical,samfindleypsu,1284,Italian Game: Two Knights Defense |  Polerio Defense,10,23,Lost,-108
0xEGHw2W,Rapid,dhernandez101,1395,Italian Game: Two Knights Defense |  Fried Liver Attack,11,39,Lost,-344
yYUD7478,Rapid,dhernandez101,1396,Queen's Gambit Refused: Marshall Defense,4,17,Lost,-647
jhybPsBv,Classical,eds371,1362,Philidor Defense #3,5,35,Lost,-23
epd0eBBm,Rapid,lccbaseball,1255,Russian Game: Urusov Gambit,5,61,Lost,-122
7BpSGg8i,Blitz,valivarius,1590,Sicilian Defense,4,88,Won,-174
Q0x4DlBj,Blitz,piedescalzo,1952,Center Game: Normal Variation,6,70,Won,182
ItZAAFxb,Rapid,o-king-o,1777,Sicilian Defense: Open,5,26,Lost,-161
udzke8td,Rapid,o-king-o,1785,Rat Defense: Small Center Defense,4,55,Lost,-102
NNttYDJc,Rapid,o-king-o,1797,Rat Defense: Small Center Defense,4,131,Lost,-169
Fzs1Q62H,Blitz,sibek,1938,Sicilian Defense,2,30,Won,134
Gihqfnr5,Rapid,o-king-o,1814,Queen's Pawn,2,79,Lost,-34
mCerCF5T,Rapid,syd-barrett,1673,French Defense: Normal Variation,3,53,Lost,-133
qrC9I4xm,Blitz,o-king-o,1817,Modern Defense,2,47,Lost,-7
P7kNbHoz,Blitz,back_space,1812,Philidor Defense #2,4,142,Won,-17
Tt7sVfrj,Blitz,o-king-o,1842,Rat Defense: Small Center Defense,4,31,Lost,42
MwiJIWlk,Blitz,back_space,1810,King's Pawn Game: Leonardis Variation,3,33,Lost,-21
VjvJVKlh,Classical,o-king-o,1840,Hungarian Opening,1,42,Lost,-87
zvuryAhz,Blitz,o-king-o,1826,Horwitz Defense,2,66,Won,-44
2J7rA2Et,Rapid,chessnorruck,1933,Philidor Defense #2,4,147,Lost,123
tNhRqPnq,Rapid,o-king-o,1815,French Defense: Steiner Variation,3,85,Lost,-234
cTpaPu6F,Rapid,o-king-o,1823,Rat Defense: Small Center Defense,4,31,Lost,-103
I5l7ut6z,Rapid,o-king-o,1800,Horwitz Defense,2,38,Won,-478
41aCvt92,Rapid,tesozg40,2012,Philidor Defense #2,4,150,Won,189
Z9PTp5Ys,Rapid,medveckijjvasilijj,1839,Scandinavian Defense,2,72,Won,-7
Wrm1zOlA,Classical,o-king-o,1855,Rat Defense: Small Center Defense,4,90,Won,261
cWXIPeXf,Rapid,anakgreget,1621,Ruy Lopez: Steinitz Defense,6,62,Won,121
XxkHBPg8,Rapid,saladrocket,1748,Sicilian Defense: Closed Variation,3,46,Won,103
Xxjp58Do,Rapid,anakgreget,1659,English Opening: King's English Variation |  Reversed Closed Sicilian,4,51,Lost,117
BPPgcne1,Rapid,anakgreget,1645,Queen's Gambit Accepted,4,32,Won,-101
ZjMwWVg6,Rapid,chhaand,1673,French Defense: Knight Variation,3,62,Won,18
HqBCoJ2T,Rapid,dgddgd,1659,King's Pawn Game: McConnell Defense,4,120,Won,-8
XupT1E8y,Rapid,bulat2009,1693,Sicilian Defense: Old Sicilian,4,49,Lost,39
6BM2RU3Z,Rapid,anakgreget,1671,Four Knights Game: Ranken Variation,9,77,Lost,-77
IJWoYURf,Rapid,mohammadreza_n,1738,Sicilian Defense: Closed Variation,3,11,Lost,57
RqipqrWP,Rapid,anakgreget,1691,Bishop's Opening: Berlin Defense,4,91,Lost,-40
Tb1RQESE,Rapid,anakgreget,1678,King's Pawn Game: Tayler Opening,5,62,Won,-29
pDoxtPqR,Rapid,samat,1790,Sicilian Defense: Closed Variation |  Traditional,4,25,Lost,127
XpPCJ7af,Rapid,anakgreget,1674,Queen's Gambit Refused: Marshall Defense,4,47,Lost,-31
AbKopmxf,Rapid,dsalinas,1460,Owen Defense,2,58,Won,-257
ysIA8qk1,Blitz,saray25,1499,Scandinavian Defense: Mieses-Kotroc Variation,4,55,Lost,-213
yNLwbz9R,Rapid,lallabiga,1473,Italian Game: Two Knights Defense |  Knight Attack |  Normal Variation,8,38,Won,-257
cbUTIecY,Rapid,anakgreget,1731,Ruy Lopez: Morphy Defense |  Steinitz Deferred,10,43,Lost,27
oQ4Kc4Co,Rapid,anakgreget,1717,Italian Game: Anti-Fried Liver Defense,6,50,Won,-84
iBX5kpPy,Rapid,anakgreget,1723,Queen's Pawn Game,2,69,Lost,-80
98KTgF4d,Rapid,vadim52,1785,Alekhine Defense: Scandinavian Variation,4,90,Won,53
nEMXjw0O,Rapid,popabear,1758,Ruy Lopez: Steinitz Defense,6,173,Lost,39
pO3jCDBc,Rapid,anakgreget,1730,King's Gambit Accepted |  Modern Defense,6,43,Lost,-18
NZFJa3EF,Rapid,dkazankov,1743,Sicilian Defense: Closed,4,66,Won,2
8Bq7xzPR,Rapid,anakgreget,1763,Queen's Gambit Accepted,4,103,Lost,499
Y0qx9hX5,Rapid,anakgreget,1761,Queen's Pawn Game: Chigorin Variation,4,40,Won,529
SH4pFiWX,Rapid,anakgreget,1750,Ruy Lopez: Berlin Defense |  Improved Steinitz Defense,8,90,Won,8
2O3IhLSe,Rapid,philosifer,1424,King's Knight Opening,3,107,Lost,-323
BbkrzzQC,Rapid,jo55h,1763,Pirc Defense #4,2,34,Lost,28
AoKFkLfR,Rapid,anakgreget,1722,Queen's Pawn Game: Symmetrical Variation,4,126,Won,-33
d8qTwQrj,Rapid,anakgreget,1709,Queen's Pawn Game: Mason Attack,3,108,Won,-48
WbTSc5pg,Rapid,konstantindn,1748,Scandinavian Defense: Mieses-Kotroc Variation,4,100,Won,28
77iblRwJ,Rapid,anakgreget,1706,Queen's Pawn Game: London System,5,64,Won,-67
MMYhHm45,Rapid,fabiodemarco,1709,Sicilian Defense: French Variation,4,66,Won,-8
OCjlTny0,Rapid,anakgreget,1718,Italian Game: Anti-Fried Liver Defense,6,45,Lost,-529
cvEQ6BlD,Rapid,ravinal,1525,Bishop's Opening,3,27,Draw,89
mUZWJmhc,Blitz,meekrose,1464,Center Game #2,3,81,Lost,-209
Tn9khEJn,Blitz,meekrose,1353,Italian Game: Anti-Fried Liver Defense,6,28,Won,-183
EuFz97XR,Blitz,meekrose,1272,Bishop's Opening: Boi Variation,4,64,Won,32
iZBBkJyP,Rapid,shemyaka,1613,Four Knights Game: Italian Variation,7,74,Won,310
Jf96At7T,Rapid,meekrose,1407,Trompowsky Attack: Classical Defense |  Big Center Variation,5,61,Lost,-72
45A92AL3,Blitz,massli,1500,Benoni Defense: Old Benoni,4,105,Lost,-51
sGXpIwDH,Rapid,jamesrob0t123,1869,Sicilian Defense: Bowdler Attack,3,144,Won,265
iJAKDHGQ,Classical,user21,1326,Sicilian Defense: Loewenthal Variation,8,56,Won,-45
UnIziWzX,Classical,gustavoelemental,1386,Four Knights Game: Scotch Variation Accepted,8,31,Lost,40
gt6xLb4K,Classical,danielhoer,1341,French Defense: Advance Variation |  Nimzowitsch System,7,66,Lost,7
IPYQa7Aw,Classical,howtohedge,1393,Sicilian Defense: Open #3,7,15,Lost,72
cIt2iPsO,Classical,spoileur,1303,King's Knight Opening,3,77,Lost,-7
ZwEIvqHc,Classical,mariosfjr,1283,Russian Game: Modern Attack |  Symmetrical Variation #2,6,36,Won,-38
0WUOwfrw,Classical,katana_blade,1253,Scotch Game,5,112,Won,-81
bRqbt11Q,Classical,ivanbus,1328,Scotch Game,5,6,Won,187
4xgbq10z,Classical,mangonian,1167,French Defense: Knight Variation,3,32,Lost,-154
uhV1YebD,Classical,alvan,1381,Scotch Game,5,37,Lost,74
SXdJvTV9,Classical,abner93rubiks,1390,Scotch Game,7,46,Won,75
yE2A8BYs,Classical,oeil2tigre,1349,Sicilian Defense: Jalalabad Variation,4,76,Lost,47
085OSN9M,Classical,djuna,1250,St. George Defense,2,83,Lost,-42
x1qmVHkC,Classical,erdemb,1372,Philidor Defense,5,100,Draw,83
hAMrgoqF,Rapid,casual173,1760,Sicilian Defense: Smith-Morra Gambit #2,3,45,Won,470
CsjVK1W7,Rapid,ivanbus,1301,Four Knights Game: Ranken Variation,9,23,Lost,-15
JllYZIog,Rapid,armandov777,1705,Scotch Game: Malaniuk Variation,8,24,Won,402
J3KyUAeg,Rapid,ivanbus,1288,Italian Game: Giuoco Pianissimo |  Italian Four Knights Variation,9,48,Won,-98
9S7BYRBH,Rapid,ivanbus,1290,Ruy Lopez: Morphy Defense |  Caro Variation,8,23,Lost,-440
doj35Hmo,Classical,attemptedbanana,1356,Scandinavian Defense,2,46,Won,57
DxSKsFJn,Classical,udai1028,1152,Four Knights Game: Scotch Variation,7,48,Won,-160
uMs8UtSO,Classical,elobelo,1294,French Defense: Knight Variation,3,57,Lost,-9
QK98lj2r,Classical,elleestelle,1295,Scotch Game,7,50,Won,-19
Ee9QqZ9N,Classical,temperst,1383,Scotch Game,5,46,Won,70
4HVGJ5JB,Classical,ratboygenuis,1394,Four Knights Game: Scotch Variation,7,11,Lost,93
nQ6LUDaP,Classical,ethanw457,1107,Sicilian Defense: Jalalabad Variation,4,45,Lost,-176
fjRxTVtx,Classical,seasidesam,1132,French Defense: Two Knights Variation,5,16,Lost,-144
0jjEgzKF,Classical,citragang,1233,King's Knight Opening,3,61,Lost,-22
XgqueUTP,Classical,nobrainhere,1202,Four Knights Game: Scotch Variation,7,38,Won,-66
pDS1w75s,Classical,chambaru,1214,Sicilian Defense: Dragon Variation,10,50,Won,-66
aecLHETT,Classical,futmas,1338,Scotch Game,5,56,Lost,69
7IzmxehQ,Classical,baep,1316,French Defense: Queen's Knight,3,80,Won,38
dMAzubgV,Classical,josy-le-masque,1307,Pirc Defense #4,2,54,Lost,41
9jbyEoEo,Classical,tajo12,1220,Alekhine Defense,2,54,Won,-58
L2n3s5w5,Classical,hliasf1978,1295,Scotch Game,7,39,Lost,29
mo2Fx2Nf,Classical,ameen_atroshy,1192,Four Knights Game: Scotch Variation Accepted,8,45,Lost,-65
ziHN1hrw,Classical,ignar74,1147,Four Knights Game: Italian Variation,7,25,Lost,-102
QoEITbKl,Classical,dineshar,1186,Four Knights Game: Scotch Variation Accepted,8,66,Won,-75
zr63v9Rk,Rapid,aqwert,2327,French Defense: Rubinstein Variation,6,9,Lost,146
uWVoT53m,Rapid,gelerozijn,2472,Van Geet Opening: Dunst-Perrenet Gambit,5,115,Draw,150
8w5h7deH,Rapid,kurzeme,2128,Saragossa Opening,1,69,Lost,-187
7TOJ38K7,Blitz,cryptic999,2091,Saragossa Opening,1,77,Lost,-218
LtSXNdvA,Blitz,aqwert,2303,Queen's Gambit Declined,4,102,Won,228
gqLfc59H,Blitz,aqwert,2296,Ruy Lopez: Berlin Defense |  Beverwijk Variation,8,130,Won,166
l6lJNkra,Rapid,aqwert,2282,Four Knights Game: Spanish Variation |  Classical Variation,8,140,Won,-11
AaDW8c7E,Rapid,bonamana,2138,Saragossa Opening,1,131,Lost,-135
uaXc1OTZ,Blitz,fluefiske,2022,Saragossa Opening,1,63,Lost,-245
y6o8j8d0,Rapid,aqwert,2267,Scandinavian Defense,2,70,Won,834
rxfAX58s,Blitz,aqwert,2266,Queen's Pawn Game,2,122,Won,726
HVz8lO9j,Rapid,aqwert,2266,Scandinavian Defense,2,80,Won,965
pwKUZLjK,Rapid,aqwert,2277,Queen's Pawn Game: Symmetrical Variation,4,151,Lost,-35
Od87fUfS,Blitz,aqwert,2266,Ruy Lopez: Steinitz Defense,6,58,Won,65
qxzijpRi,Rapid,filov,2123,Saragossa Opening,1,47,Lost,-135
fodNBvuE,Rapid,kirklar,2119,Anderssen Opening,1,51,Lost,-131
29eBIsj8,Rapid,aqwert,2240,Queen's Pawn Game: Torre Attack,5,74,Won,114
eQxNcfmC,Classical,aqwert,2258,Italian Game: Two Knights Defense |  Fried Liver Attack,11,69,Draw,23
80gj0Kgz,Rapid,setne007,2204,Anderssen Opening,1,61,Lost,-42
1nvnSEVC,Blitz,harenko,1444,Nimzowitsch Defense: Williams Variation,4,104,Won,-75
Q0DkNpNt,Blitz,sgbarrys,1511,French Defense: Normal Variation,3,55,Lost,3
2FzXNILw,Rapid,jeffersondarcy1,1517,Sicilian Defense: Smith-Morra Gambit #2,3,69,Lost,-51
SqXIWGwD,Rapid,jeffersondarcy1,1526,Queen's Gambit Refused: Marshall Defense,4,41,Lost,-68
fTkMvWEa,Blitz,jeffersondarcy1,1534,Sicilian Defense: Closed Variation,3,63,Lost,-75
AsOsZWpi,Blitz,kcfitzz,1445,Four Knights Game: Spanish Variation,7,68,Lost,-81
fgI8EXIG,Rapid,zetsuboi,1601,Ruy Lopez: Classical Variation |  Central Variation,7,161,Lost,88
PkoSjc7l,Blitz,vojislav_seselj,1400,Scotch Game: Schmidt Variation,8,40,Won,-127
FvD4xF8P,Rapid,jeffersondarcy1,1535,Slav Defense: Three Knights Variation,7,35,Lost,-78
FnQo1IoK,Blitz,isidre80,1465,French Defense: Knight Variation,3,102,Won,-83
Uvt6L6sx,Blitz,jeffersondarcy1,1529,Sicilian Defense: Sozin Attack,11,108,Won,22
90RqhNHq,Rapid,jeffersondarcy1,1536,Sicilian Defense: Najdorf Variation,10,43,Lost,-124
x4gK3MKL,Rapid,zako17,1503,King's Knight Opening,3,51,Won,-45
zlwpfzva,Blitz,jeffersondarcy1,1536,Sicilian Defense: Najdorf Variation,10,90,Won,-30
vScxmsKm,Blitz,heathers,1595,Scotch Game,7,50,Won,49
p4HTPMHT,Classical,x__gandalf__x,1640,Scotch Game,5,75,Lost,108
MdcA1QbQ,Blitz,jeffersondarcy1,1524,Sicilian Defense: Bowdler Attack,3,32,Won,66
i1nPDbGV,Rapid,jeffersondarcy1,1514,Sicilian Defense: Najdorf |  Lipnitsky Attack,11,62,Won,17
UeWh8dnC,Classical,jeffersondarcy1,1502,Queen's Pawn Game: London System,5,60,Won,-28
tKYBA8vo,Rapid,rober4071,1548,Nimzowitsch Defense: Franco-Nimzowitsch Variation,4,50,Won,36
Alqu8eEV,Classical,reza32500,1518,Sicilian Defense: Paulsen Variation,10,56,Won,-4
emmtzF09,Blitz,ahmethamit,1484,Scotch Game,5,82,Won,-51
B6Zbgbjp,Blitz,jeffersondarcy1,1524,Sicilian Defense: Bowdler Attack,3,79,Won,4
rEAV0ida,Blitz,jeffersondarcy1,1534,Italian Game: Rousseau Gambit,6,49,Lost,-28
h3VFxXO4,Rapid,empiretemple,1490,Slav Defense: Three Knights Variation,7,70,Won,-57
XIU6Rs5n,Rapid,jeffersondarcy1,1556,King's Pawn Game: Nimzowitsch Defense,3,51,Lost,-56
d1FIn0fp,Rapid,salvo1969,1534,Scotch Game,7,60,Won,-34
ZDGEnAe8,Rapid,jeffersondarcy1,1558,Caro-Kann Defense,4,88,Won,14
YDMGgO40,Rapid,salvo1969,1555,Scotch Game,5,83,Lost,8
iyIxOMVW,Rapid,jeffersondarcy1,1530,Sicilian Defense,4,58,Won,-228
E6y2bQtu,Blitz,joe65,1556,Scotch Game,7,26,Won,16
wUgHZqsI,Rapid,boccia,1456,St. George Defense,2,83,Won,-98
Yjyy7TgR,Blitz,jeffersondarcy1,1545,Nimzowitsch Defense: Pseudo-Spanish Variation,3,98,Won,-54
Ly2rRnWN,Rapid,raking41,1570,Sicilian Defense,5,70,Won,15
1aVkBHkG,Blitz,bellyscratcher,1654,Scotch Game,5,36,Won,91
u7g0gkjx,Rapid,paolo100,1483,Center Game: Kieseritzky Variation #3,6,50,Won,-94
Tj6OIJg9,Blitz,jeffersondarcy1,1567,Sicilian Defense: Bowdler Attack,3,86,Won,43
T1OiLavz,Rapid,jeffersondarcy1,1558,Sicilian Defense: Najdorf Variation |  Opocensky Variation,11,74,Won,74
1WOFbFWn,Rapid,amdrood,1601,French Defense: Advance Variation |  Paulsen Attack,9,35,Lost,55
Y0kllXc7,Blitz,rozinkaczech,1460,Russian Game: Three Knights Game,5,65,Lost,-77
D2URpTip,Blitz,jeffersondarcy1,1548,Sicilian Defense: Bowdler Attack,3,71,Lost,7
kOkHvtc8,Rapid,arabboy,1480,Scotch Game,5,68,Won,-82
XEbHmTCg,Rapid,jeffersondarcy1,1576,Sicilian Defense: Snyder Variation,3,69,Lost,105
Q3BVQwXP,Rapid,jeffersondarcy1,1572,Sicilian Defense,2,80,Won,256
aWeFl3gZ,Blitz,serjjant,1502,Scotch Game: Classical Variation,8,50,Won,-83
1IY0vFMg,Blitz,jeffersondarcy1,1598,Sicilian Defense: Smith-Morra Gambit #2,3,53,Lost,82
BJJOtfG6,Blitz,jeffersondarcy1,1591,Indian Game,2,92,Won,131
ApWyGpzN,Rapid,dimehola,1799,Sicilian Defense: Wing Gambit,3,29,Won,-55
rxATqebJ,Blitz,gordonshimm,1864,Ponziani Opening,5,67,Lost,-39
54ZUu8Vu,Rapid,gordonshimm,1854,Mieses Opening,1,52,Won,43
B4J3uhp2,Rapid,canadave,1707,Philidor Defense,5,73,Lost,-140
iNSQRrQt,Rapid,gordonshimm,1842,French Defense: Advance Variation |  Euwe Variation,10,60,Won,220
i9l4d3Sp,Rapid,pmw97,1715,Queen's Pawn Game: Mason Attack,3,77,Lost,-241
GJYreQIM,Rapid,linconnu,1596,Queen's Pawn,1,53,Lost,-111
ytAjBJzG,Rapid,pmw97,1718,Sicilian Defense #2,6,59,Lost,-12
LvoKexcf,Rapid,tttruth,2053,Nimzo-Indian Defense: Classical Variation,7,130,Draw,343
4M6TlqJW,Rapid,sarascacco,1582,Horwitz Defense,2,142,Won,-144
FiZVAfeG,Rapid,pmw97,1738,Sicilian Defense: Closed Variation,3,109,Lost,25
Up2N7T1l,Rapid,pmw97,1735,Sicilian Defense,4,58,Won,304
fK8Y9TXq,Rapid,lvovich,1986,King's Indian Defense: Smyslov Variation,9,68,Won,247
Fk7E6Ikw,Rapid,pmw97,1748,English Opening: Agincourt Defense,2,44,Lost,-105
