id,format,victory_status,book_moves,opening_name,winner,turns,white_id,white_rating,black_id,black_rating
VN86u6YU,Rapid,mate,4,Queen's Pawn Game: Symmetrical Variation,black,114,mobin1388,1856,awaretenacious,1819
cWrsTEgo,Rapid,resign,2,Horwitz Defense,white,59,didaiddi,1681,mobin1388,1874
xzVxQtHS,Rapid,mate,7,Queen's Gambit Declined: Traditional Variation,white,93,mobin1388,1868,yuri-s,1663
w6yQObUB,Rapid,mate,11,Italian Game: Two Knights Defense |  Fried Liver Attack,black,68,barobeyi,1741,mobin1388,1860
JNNBtQ1z,Rapid,resign,6,Benoni Defense: Czech Benoni Defense,black,84,mobin1388,1881,maciek1959,1518
MLozf6wy,Rapid,resign,3,King's Pawn Game: Leonardis Variation,black,71,paperknight,1573,mobin1388,1877
jtwirDl4,Rapid,resign,9,King's Indian Defense: Normal Variation |  Rare Defenses,white,61,mobin1388,1871,lightweight09,1704
XU2aSJpr,Rapid,mate,7,Nimzo-Indian Defense: Leningrad Variation,white,93,mobin1388,1858,phenixa,1920
hm1hlEEp,Rapid,resign,2,English Defense #2,white,49,mobin1388,1846,rumrunner,1834
X9qXwv0J,Rapid,resign,3,Queen's Pawn Game: Mason Attack,black,40,eibar,1836,mobin1388,1832
jwiDvtUw,Rapid,resign,6,Gruenfeld Defense,black,168,mobin1388,1841,kia010,1914
tyzK86lD,Rapid,resign,4,Queen's Gambit Declined,white,61,mobin1388,1826,hppacer83,1965
uYz3bt4v,Rapid,resign,2,French Defense #2,black,28,chess7127,1626,mobin1388,1820
w1IP0yqo,Rapid,mate,9,King's Indian Defense: Normal Variation |  Rare Defenses,white,53,mobin1388,1818,abdullahhadi3,1368
VxTT5AS7,Rapid,resign,3,French Defense: Knight Variation,white,61,fliabergo,1901,mobin1388,1827
PMp6DMRt,Rapid,resign,3,French Defense: Knight Variation,white,83,samaraman,1791,mobin1388,1803
o6Cd4N2t,Rapid,resign,7,Queen's Gambit Declined: Modern Variation,white,71,mobin1388,1792,bernec,1788
NoOhvluH,Rapid,resign,5,Queen's Gambit Accepted: Saduleto Variation,white,77,mobin1388,1780,riki2,1808
yGcb5udF,Rapid,draw,3,French Defense: Steinitz Attack,draw,97,alex_cos,1456,mobin1388,1789
Akng6RgR,Rapid,outoftime,6,Caro-Kann Defense: Advance Variation |  Botvinnik-Carls Defense,black,156,mobin1388,1802,jojack,1740
zYwcb45W,Rapid,mate,4,Queen's Pawn Game: Chigorin Variation,white,69,miro61,2031,mobin1388,1807
xDSz0IvJ,Rapid,resign,5,French Defense: Exchange Variation,white,77,storm_100,2182,mobin1388,1809
pnqCxr2D,Rapid,resign,2,Horwitz Defense,white,65,shayanaghaie,2062,mobin1388,1814
T0RlNA2f,Rapid,mate,3,Queen's Pawn Game: Zukertort Variation,black,76,mobin1388,1828,kaji_djagal,1697
T4DVGxZD,Rapid,resign,9,King's Indian Defense: Normal Variation |  Rare Defenses,white,29,mobin1388,1821,lightweight09,1699
f7UPTGwk,Rapid,mate,2,Bird Opening: Dutch Variation,black,66,shakailham,1915,mobin1388,1807
XmHXgF4P,Rapid,mate,5,Dutch Defense: Queen's Knight Variation,white,91,mobin1388,1791,shakailham,1929
cUO9QQU9,Rapid,mate,1,Bird Opening,white,73,shakailham,1922,mobin1388,1799
JmiWDBPx,Rapid,mate,4,Queen's Pawn Game: Chigorin Variation,black,62,mobin1388,1810,dmitriy_pskov,1817
AHYfrQuM,Rapid,resign,1,Polish Opening,black,105,jorge61gelp,1822,mobin1388,1798
rY9AlCGo,Rapid,resign,2,English Opening: King's English Variation,white,75,mobin1388,1784,gilbertooliveira78,1871
y7Cqxzkx,Rapid,resign,4,Queen's Pawn Game: Symmetrical Variation,black,98,mobin1388,1788,arian95,2059
2NtgZvBF,Rapid,resign,3,Queen's Pawn Game: Zukertort Variation,black,72,raspoutine250,1461,mobin1388,1785
l81vn5EI,Rapid,resign,6,Italian Game: Anti-Fried Liver Defense,black,62,cliward132,1094,garrigal439,1047
3VhOTS13,Rapid,resign,4,Nimzo-Larsen Attack: Modern Variation #3,black,54,cliward132,1104,brelan,1280
nj9nicKt,Blitz,resign,2,Zukertort Opening: Queenside Fianchetto Variation,white,66,rodrigobrugger,1633,cliward132,1106
o682tfoY,Rapid,resign,1,Nimzo-Larsen Attack,white,37,bosi01,1506,cliward132,1109
MWP0253V,Rapid,resign,3,French Defense: Normal Variation,white,55,fonbender,1709,cliward132,1117
5RAQfgCV,Rapid,draw,1,Polish Opening,draw,48,truscas,1302,cliward132,1116
6flKrsMp,Rapid,resign,4,Slav Defense,white,73,cliward132,1084,gtrsknkrt,1370
bukaG0y8,Rapid,mate,3,French Defense: Knight Variation,white,39,hazba86,1732,cliward132,1085
ng796Ixr,Rapid,mate,8,Slav Defense: Quiet Variation |  Pin Defense,black,48,cliward132,1086,alireza_khamseh,1774
P0qkOgis,Rapid,mate,6,Vienna Game: Vienna Gambit |  Main Line,white,79,strudel,1651,cliward132,1087
s2mBmi3p,Rapid,resign,1,Van't Kruijs Opening,white,9,bharatt,1319,cliward132,1096
jhdtWIo3,Blitz,resign,4,Nimzowitsch Defense: Franco-Nimzowitsch Variation,white,51,somo,1683,cliward132,1097
SCaRj18P,Blitz,outoftime,2,English Defense #2,white,33,cliward132,1080,momo314,1047
xWmJyQNx,Rapid,resign,3,King's Pawn Game: Wayward Queen Attack,black,94,cliward132,1092,mimelam,1247
yu53Bu4z,Rapid,resign,5,French Defense: Advance Variation #3,white,47,cymon,1707,cliward132,1093
342REOyC,Rapid,resign,4,Nimzowitsch Defense: Franco-Nimzowitsch Variation,white,27,iruivo,1425,cliward132,1099
d8ioettO,Blitz,resign,3,King's Pawn Game: Wayward Queen Attack,black,11,cliward132,1121,bionivek,1105
qO0X8v2F,Classical,resign,3,French Defense: Queen's Knight,black,60,cliward132,1126,campelovisc,1483
wK4GQAj3,Rapid,resign,5,French Defense: Exchange Variation,white,73,hans769,1476,cliward132,1131
2kO3kKu6,Rapid,resign,3,French Defense: La Bourdonnais Variation,white,39,sebastiatamarit,1494,cliward132,1137
IFp8nfQZ,Blitz,mate,6,Sicilian Defense: Nyezhmetdinov-Rossolimo Attack |  Fianchetto Variation,white,45,siindbad,2335,grigorich,2262
V424nN5B,Blitz,resign,9,Ruy Lopez: Classical Variation |  Zukertort Gambit,black,110,grigorich,2271,siindbad,2322
UPcUB2Tt,Blitz,resign,5,Sicilian Defense: Nyezhmetdinov-Rossolimo Attack,white,45,siindbad,2307,grigorich,2280
njN5niah,Blitz,resign,9,Tarrasch Defense: Two Knights Variation,black,40,grigorich,2291,siindbad,2290
fSGIGtCs,Rapid,resign,5,French Defense: Exchange Variation,white,77,siindbad,2269,walkerbxd,2347
VKtNL8My,Rapid,resign,2,Reti Opening #2,white,47,siindbad,2247,malitamaro,2323
fzH5Q1tG,Blitz,resign,12,Semi-Slav Defense: Chigorin Defense,white,45,siindbad,2235,handenursa,2118
iJoTkwH9,Blitz,resign,8,Four Knights Game: Scotch Variation Accepted,black,40,handenursa,2126,siindbad,2221
BNF3lL3A,Rapid,resign,9,Sicilian Defense: Paulsen Variation |  Normal Variation,white,41,siindbad,2202,rd98,2234
64RbTU8h,Blitz,resign,2,English Opening: King's English Variation,black,48,millmead,2193,siindbad,2181
BajyEizY,Blitz,outoftime,10,Queen's Indian Defense: Capablanca Variation,black,62,jonnyturgi,2204,siindbad,2157
Sr1rM0fj,Blitz,outoftime,6,French Defense: Tarrasch Variation |  Closed Variation,black,46,rezadianati,2120,siindbad,2135
j73xhBdO,Blitz,mate,7,Alekhine Defense: Balogh Variation,black,34,ipotekamd,1586,siindbad,2133
UIzzkIrU,Blitz,mate,3,French Defense: Steinitz Attack,black,22,neelsg,1635,siindbad,2131
nC2ovlsG,Rapid,resign,11,Caro-Kann Defense: Classical Variation |  Main Line,black,92,svyazist1980_36,1967,siindbad,2116
pHBZQFCA,Rapid,resign,10,Queen's Gambit Declined: 4.Bg5 Be7 |  5.e3 O-O,white,65,siindbad,2080,sodel,2278
T5zJ8LrR,Rapid,outoftime,5,French Defense: Paulsen Variation,white,53,siindbad,2070,miguelhermoz,1821
vR37nbhu,Rapid,resign,6,Scandinavian Defense: Panov Transfer,black,22,thejoker132,1791,siindbad,2060
e9lW5664,Rapid,mate,8,Scandinavian Defense: Main Line |  Mieses Variation,black,68,pertrossiann,2043,siindbad,2032
tyVpE6fx,Rapid,outoftime,5,Caro-Kann Defense: Two Knights Attack,white,57,siindbad,2016,miguelhermoz,1839
mB1jGzRN,Rapid,resign,5,French Defense: Tarrasch Variation,white,52,siindbad,1989,chileno1,1945
fLAZN1YG,Rapid,resign,13,Gruenfeld Defense: Exchange Variation |  Modern Exchange Variation,white,49,siindbad,1943,oldman25,2091
D5oxHuMS,Rapid,resign,10,Caro-Kann Defense: Tartakower Variation,white,51,siindbad,1909,boipeba,1887
RAnGhDmB,Rapid,resign,7,Budapest Defense: Adler Variation,black,20,adonaiadan,1729,siindbad,1886
hvC0cVuJ,Rapid,outoftime,4,Nimzowitsch Defense: Franco-Nimzowitsch Variation,white,137,jdimojc,1627,ihsan71,1627
WdLfHotx,Rapid,resign,4,Sicilian Defense: Old Sicilian,black,46,jdimojc,1657,martinfoxdale,1638
YBcsgyAd,Rapid,resign,5,Pirc Defense #2,white,39,meadowsky,1970,jdimojc,1666
cWPwErEE,Rapid,outoftime,2,Queen's Pawn,black,76,tarantint,1696,jdimojc,1629
ekGX7kSu,Rapid,resign,2,Modern Defense,black,126,jdimojc,1669,wazbi,1792
jDWjJBB4,Rapid,mate,4,Scandinavian Defense: Mieses-Kotroc Variation,black,66,jdimojc,1714,kiumars,1676
SvOv9vvN,Rapid,draw,5,Ruy Lopez,draw,106,jdimojc,1744,gustavobueno24,1440
ayguuKL4,Rapid,resign,4,Rat Defense: Antal Defense,black,112,xeltamvp,1573,jdimojc,1715
eqtL1GCI,Rapid,resign,2,Queen's Pawn,black,46,black_slonik,1472,jdimojc,1691
o0HszYqU,Rapid,mate,4,Scandinavian Defense: Mieses-Kotroc Variation,black,134,jdimojc,1787,batdk59,1533
uWrTW7LU,Rapid,outoftime,3,Old Indian Defense,black,80,ch111,1550,jdimojc,1755
dxRVSU8g,Rapid,draw,10,Italian Game: Two Knights Defense |  Ulvestad Variation,draw,47,jdimojc,1757,trombler,1748
SkMyE8gP,Rapid,resign,2,Queen's Pawn,black,88,vega2015,1840,jdimojc,1606
uocWBrs9,Rapid,resign,2,Pirc Defense #4,black,45,sean-healy,1589,jdimojc,1444
PxpPRBS0,Rapid,outoftime,6,Italian Game: Hungarian Defense,black,76,jdimojc,1545,danseptinusjimb,1684
asBHxWEO,Rapid,mate,6,Russian Game: Damiano Variation,white,43,jdimojc,1500,knightstand,1081
LLv8soTI,Blitz,resign,11,Scotch Game: Mieses Variation,white,43,kerboodle,2422,iamthebest10,2324
ngEHQntO,Blitz,resign,17,Ruy Lopez: Open Variations |  Howell Attack #2,black,64,chesspirate421,2458,kerboodle,2424
RDqMrFR8,Rapid,resign,12,Ruy Lopez: Open Variations |  Riga Variation,white,39,kerboodle,2415,rainmaker_93,2331
CDVEwFYa,Blitz,resign,9,Benko Gambit Accepted |  Fully Accepted Variation,black,50,edo999_82,2420,kerboodle,2404
fVrvDDyE,Rapid,resign,2,Pirc Defense #4,black,150,lexisvar,2513,kerboodle,2383
JoykGWni,Rapid,outoftime,8,Modern Defense: Two Knights Variation |  Suttles Variation,black,96,falkenauge,2469,kerboodle,2369
EHkaMaHb,Rapid,draw,13,Sicilian Defense: Accelerated Dragon |  Modern Bc4 Variation,draw,136,flavio2014,2220,kerboodle,2374
zM6tvGnk,Rapid,resign,12,Nimzo-Indian Defense: Panov Attack |  Main Line,white,71,kerboodle,2367,kurzeme,2234
7gGS7pPm,Rapid,outoftime,12,Nimzo-Indian Defense: Normal Variation |  Gligoric System,black,86,kurzeme,2249,kerboodle,2359
3mKOHzw7,Rapid,resign,4,Sicilian Defense: Closed Variation |  Traditional,black,55,lerose,2324,kerboodle,2349
B3tErunx,Rapid,resign,7,French Defense: Winawer Variation |  Advance Variation,black,28,firas101,2226,kerboodle,2342
f2ZTk7HE,Rapid,resign,7,Benko Gambit Declined |  Quiet Line,white,83,kerboodle,2331,sorcel,2336
QsZhZp1R,Rapid,resign,10,Ruy Lopez: Berlin Defense |  l'Hermet Variation,white,117,liv1990,2203,kerboodle,2346
Tqf77qEs,Rapid,outoftime,12,King's Indian Defense: Averbakh Variation |  Flexible Defense,white,95,kerboodle,2338,douiche,2272
sworq8o3,Rapid,resign,2,Englund Gambit,black,98,kerboodle,2347,sitaikuku,2394
xm2JsGQV,Blitz,resign,7,English Opening: Anglo-Indian Defense |  Anglo-Gruenfeld Variation #3,black,120,kerboodle,2355,chesskm8,2449
JaqSGaaU,Rapid,outoftime,7,Four Knights Game: Italian Variation,white,107,margune,1817,viridian_mantis,1798
bqnOjpTT,Classical,mate,4,Sicilian Defense: Old Sicilian,black,154,thebifurcator,1645,vanquil,1737
nDdY19oK,Rapid,mate,3,Sicilian Defense: Bowdler Attack,black,48,tomasz77,1641,vanquil,1726
kHO8nEwI,Blitz,resign,6,Center Game: Normal Variation,black,44,bosko1,1587,maks31,1519
69jOMJ0Q,Rapid,mate,6,Ruy Lopez: Classical Variation,black,36,maks31,1547,mavericks,1801
UU9iZWI5,Classical,resign,4,King's Gambit Declined |  Petrov's Defense,white,59,anatolii76,1678,maks31,1618
2DohR7nT,Rapid,resign,10,Ruy Lopez: Exchange Variation |  King's Bishop Variation,black,20,maks31,1674,vadik1810,1862
s92mywrk,Rapid,resign,3,King's Knight Opening,white,3,maks31,1430,cuerosky,2173
ukrD5DWR,Classical,mate,6,Ruy Lopez: Steinitz Defense,black,42,maks31,1500,littlerose,1810
V7sUBmKR,Classical,resign,2,Scandinavian Defense,white,21,chess_guru_99,1257,cboss446,1042
lYTKo3cq,Blitz,resign,5,Center Game,white,46,cboss446,971,empedocle1,1153
lQGYh4Um,Blitz,resign,4,Scandinavian Defense: Mieses-Kotroc Variation,white,23,masmaruc,1214,cboss446,994
GXYrEnF8,Blitz,mate,4,Queen's Gambit Declined,white,55,berguenlouis,1748,cboss446,996
qZFiw8wb,Rapid,mate,2,Scandinavian Defense,white,63,colorlace,1127,cboss446,1193
IIpn9RYk,Rapid,mate,3,Portuguese Opening,black,24,dikietv,1244,cedley1969,1394
iY3HQL7E,Rapid,resign,3,King's Pawn Game: Leonardis Variation,white,91,cedley1969,1386,dikietv,1352
QhMsuvnB,Rapid,mate,5,King's Gambit Declined: Keene's Defense #2,white,33,profeblanco,1559,dikietv,1500
RSWn3dym,Classical,resign,10,Sicilian Defense: Kalashnikov Variation,white,77,kferapont,2131,trexchess,2103
fUSlykPb,Rapid,outoftime,2,English Opening: King's English Variation,white,91,trexchess,2095,eskipur,1991
pqkIYYtP,Rapid,mate,2,English Opening: King's English Variation,white,125,trexchess,2088,dolfi,1974
Iuo32IUI,Blitz,mate,6,Sicilian Defense: Wing Gambit |  Carlsbad Variation,white,41,amayak,2247,trexchess,2094
xs1VBiLR,Rapid,mate,5,Three Knights Opening,black,118,stevenemily,1453,loveotsuu,1380
IJeOuv9I,Rapid,mate,7,Four Knights Game: Italian Variation,white,49,stevenemily,1446,aerosolpaint,1317
oztjGqcs,Rapid,resign,4,Philidor Defense #2,black,64,stevenemily,1459,enprise2,1392
6Is0IXFg,Rapid,mate,11,Italian Game: Two Knights Defense |  Polerio Defense |  Bishop Check Line,black,42,tcmfan,1434,stevenemily,1449
1nwBCZ0R,Classical,resign,11,Sicilian Defense: Scheveningen Variation |  Keres Attack,white,67,vanduongkhach,1816,ranchowangdu,1409
nLJUV1jL,Classical,resign,11,Sicilian Defense: Najdorf Variation,white,63,vanduongkhach,1757,ranchowangdu,1500
CYeIrdEp,Rapid,mate,6,Sicilian Defense #2,white,73,cuazar,1826,abeq,1851
tKU5HLNT,Rapid,resign,3,Nimzowitsch Defense |  Declined Variation,black,110,wilmar1,1854,cuazar,1814
z0r5z8nU,Blitz,draw,3,French Defense: Normal Variation,draw,156,cuazar,1813,abcd1611,1834
qsuJFyCt,Rapid,resign,5,Nimzowitsch Defense: Kennedy Variation |  Linksspringer Variation,black,62,azamat63,1828,cuazar,1801
aEEvKCsX,Blitz,resign,3,Queen's Pawn Game: Levitsky Attack,white,21,isaac1111,1900,cuazar,1810
ud0mZPtX,Blitz,mate,2,Owen Defense,black,64,cuazar,1819,isaac1111,1891
zEEwy0uG,Blitz,resign,3,Queen's Pawn Game: Levitsky Attack,white,35,isaac1111,1882,cuazar,1828
DRTzilcV,Blitz,resign,5,Sicilian Defense: Nyezhmetdinov-Rossolimo Attack,white,75,cuazar,1813,homssein,1940
o4Am07tc,Blitz,resign,4,Queen's Pawn Game: Steinitz Countergambit,white,23,mrencer,2035,cuazar,1818
IdP6M5Di,Rapid,resign,3,Sicilian Defense: Bowdler Attack,white,55,hussamref,1912,cuazar,1827
1YJSkH4F,Rapid,resign,5,King's Gambit Accepted |  King's Knight Gambit,white,9,userx100,1227,jccz,1204
vd26sJzt,Rapid,resign,2,Caro-Kann Defense,white,38,diegocastroa,1253,userx100,1236
4akZIXfa,Rapid,resign,4,Nimzowitsch Defense: Franco-Nimzowitsch Variation,black,100,userx100,1245,gonzacoll,1294
VwU8FwEG,Rapid,mate,2,Caro-Kann Defense,black,60,ayan4you,1234,userx100,1235
nx8wg3OJ,Rapid,mate,4,Vienna Game: Falkbeer Variation,white,57,alba92,1254,userx100,1245
ZDh6xUyE,Rapid,mate,5,Scotch Game,white,137,bollard,1277,userx100,1255
5HirxflU,Rapid,resign,4,Sicilian Defense: Closed Variation |  Traditional,black,132,userx100,1265,bollard,1267
2WSTNFtQ,Rapid,resign,2,Scandinavian Defense,black,58,userx100,1275,henrique17,1286
DZKT0Fof,Rapid,resign,4,Queen's Pawn Game #3,white,102,mirco25,1256,userx100,1286
UCCXqbZz,Rapid,resign,2,Scandinavian Defense,black,22,userx100,1298,mirco25,1244
MgoXD3YY,Rapid,mate,2,Caro-Kann Defense,white,67,joseangelcr,1231,userx100,1311
ULNqaP25,Rapid,mate,2,Caro-Kann Defense,black,60,orho,1291,userx100,1301
aTvjb9d5,Rapid,mate,5,King's Gambit Declined: Keene's Defense #2,white,55,userx100,1290,krinst,1290
P3SwoQ4j,Rapid,mate,3,Sicilian Defense: Closed Variation,black,112,userx100,1300,karamazov7,1319
xvJyxZKq,Rapid,mate,8,Caro-Kann Defense: Classical Variation,white,53,sinister303,1345,userx100,1310
nw5bRQlq,Rapid,resign,5,Scotch Game,white,58,gonzalo8a05,1330,userx100,1320
WXzfpoWV,Rapid,resign,5,King's Gambit Declined: Keene's Defense #2,white,11,userx100,1309,luisperez666,1314
17oL15lL,Rapid,mate,5,Vienna Game: Vienna Gambit,white,101,userx100,1298,rolo90,1369
jJvgwcHD,Rapid,mate,3,Portuguese Opening,white,39,rolo90,1306,userx100,1307
UooQu6Ls,Rapid,mate,2,Scandinavian Defense,black,28,userx100,1318,georgebaker,1318
SxcOGVai,Rapid,resign,4,Queen's Gambit Refused: Marshall Defense,white,89,nvz1000,1378,userx100,1326
5jBburnL,Rapid,resign,3,King's Gambit,black,101,userx100,1336,nvz1000,1355
RBoa0nAn,Rapid,mate,4,King's Knight Opening: Normal Variation,white,45,stojan17,1365,userx100,1345
EoX1dlS7,Rapid,resign,2,Goldsmith Defense,black,76,userx100,1356,stojan17,1355
YQvNKW6O,Rapid,resign,4,Slav Indian,black,136,panoskoni,1315,userx100,1346
5DOob7C4,Rapid,mate,6,Ruy Lopez: Spanish Countergambit,white,81,falucho,1388,userx100,1356
J1WcRfNR,Rapid,resign,7,Caro-Kann Defense: Advance Variation |  Short Variation,white,63,cebri101,1335,userx100,1333
GAE1WjW7,Rapid,mate,3,Sicilian Defense: Smith-Morra Gambit #2,white,37,userx100,1325,emaddy,1262
Jeaxy25z,Rapid,mate,6,King's Gambit Accepted |  Schallopp Defense,white,61,userx100,1316,gachomp,1282
gad0IRZf,Rapid,draw,4,Slav Defense,draw,137,crunchyslime,1312,userx100,1316
FOaG5iUR,Rapid,resign,5,Caro-Kann Defense: Advance Variation,black,86,praveenhudgi,1277,userx100,1306
IBHNgvJE,Rapid,resign,6,Slav Defense #3,black,17,bripage511,1244,userx100,1297
KX7L0DbZ,Rapid,resign,2,Scandinavian Defense,white,45,userx100,1288,bripage511,1254
SGZoequp,Rapid,outoftime,2,Caro-Kann Defense,black,96,sinral,1346,userx100,1276
nxDsrrWl,Classical,resign,5,Sicilian Defense,white,37,drawmeister2015,2013,jopeshdamaster,1773
SJlZHgIa,Blitz,mate,6,Queen's Gambit Declined: Normal Defense,white,57,tareed,2105,jopeshdamaster,1806
JdHchFFP,Rapid,resign,7,Scotch Game,black,46,jopeshdamaster,1836,pankr,1741
RqPrUk9B,Rapid,mate,4,Hungarian Opening: Slav Formation,black,128,jopeshdamaster,1858,bigiggye,1903
isHrh3sR,Blitz,resign,14,Sicilian Defense: Najdorf Variation,white,73,mas201414,2135,carrotsbecause,1980
cd1DWtOo,Blitz,mate,3,Sicilian Defense: Staunton-Cochrane Variation,white,71,maxi_puan,1540,carrotsbecause,2025
6ggj0AN0,Rapid,resign,1,Hungarian Opening,white,51,mvresh,1709,bradax,1703
XFxpFHiZ,Classical,resign,3,King's Pawn Game: Napoleon Attack,white,29,cnopm,1707,marcinkonopczynski,1542
rvrw7nif,Rapid,mate,2,Alekhine Defense,white,107,cnopm,1699,fritz-spg,1366
eBKMJuCi,Rapid,mate,3,French Defense: Steinitz Attack,white,59,cnopm,1679,ffan,1517
hj8UMjNP,Blitz,resign,6,Scandinavian Defense: Main Line,white,89,cnopm,1645,javinator80,1411
vrhok4lN,Blitz,mate,6,Center Game: Normal Variation,black,50,javinator80,1416,cnopm,1625
6Qy2vYGH,Classical,mate,2,Sicilian Defense,white,23,cnopm,1618,drughi-25,1136
sBrF3ZKa,Rapid,resign,7,Center Game: Paulsen Attack Variation,black,96,cnopm,1688,mrmanish1,1485
jYFf0JGh,Rapid,mate,3,English Opening: The Whale,black,58,fulcu2016,1344,cnopm,1648
s0nlGCqt,Rapid,resign,2,Alekhine Defense,white,85,cnopm,1639,zicnk,1203
aUEWgviJ,Blitz,mate,3,Bishop's Opening,white,61,mazyulka,1379,cnopm,1746
ReYRbiID,Classical,mate,3,King's Pawn Game: Napoleon Attack,white,65,cnopm,1697,enoodeon,1606
hfaJn9bJ,Classical,mate,3,King's Pawn Game: Napoleon Attack,black,58,cnopm,1763,alex7kr_ru,1816
RSSLZ1mn,Blitz,mate,3,King's Pawn Game: Napoleon Attack,white,83,cnopm,1621,teniente,1475
0lC4eBOL,Blitz,resign,3,King's Pawn Game: Napoleon Attack,white,45,cnopm,1500,juliancito_1024,1371
zsDZVq9c,Classical,resign,1,Queen's Pawn,white,10,pto,1657,zoerichi,1033
RnMLFkSC,Rapid,resign,1,Ware Opening,black,10,zoerichi,1035,grandchat,1603
cp1sG0Zp,Blitz,mate,2,Reti Opening,black,56,zoerichi,1036,jorgelander,1653
43TQwJxd,Blitz,mate,3,King's Pawn Game: Nimzowitsch Defense,white,77,jorgelander,1652,zoerichi,1038
aPRqNJSF,Classical,mate,3,Alekhine Defense: Maroczy Variation,white,81,turkarmy,1359,zoerichi,1044
Op1suFRj,Classical,mate,1,Van Geet Opening,black,36,zoerichi,1051,turkarmy,1356
SDU7b0NR,Classical,mate,2,Alekhine Defense,white,11,salvador7943,1598,zoerichi,1053
BHuwJKgG,Rapid,mate,2,Zukertort Opening: Kingside Fianchetto,black,50,zoerichi,1062,hechicero-419,1322
PqxiSnXO,Classical,mate,2,Reti Opening #2,black,50,zoerichi,1025,idiot_chessplayer,1579
0XCi6r0P,Blitz,resign,4,Queen's Gambit Refused: Austrian Defense,white,59,whiskey4blood,1470,zoerichi,1029
GAzFzP39,Rapid,outoftime,2,Reti Opening,black,10,zoerichi,1035,leon1,1401
twh9DMeG,Rapid,resign,3,King's Pawn Game: Wayward Queen Attack,white,41,tompas,1470,zoerichi,1039
Bxx8wqMV,Rapid,resign,3,Crab Opening,black,9,zoerichi,1041,teddy1984,1600
kkd8lWaZ,Bullet,outoftime,3,King's Pawn Game: Napoleon Attack,black,4,zalupa_konya,1156,zoerichi,1005
fK1JECF5,Bullet,mate,1,Polish Opening,black,20,zoerichi,1006,boulogne-sur-mer,1679
